MatchID,Date,SourceYear,ATP,Location,Tournament,Series,Court,Surface,Round,Best of,Player1,Player2,Player1Rank,Player2Rank,Player1Points,Player2Points,Player1B365Odds,Player2B365Odds,Player1PSOdds,Player2PSOdds,Player1MaxOdds,Player2MaxOdds,Player1AvgOdds,Player2AvgOdds,Player1Won
109,2015-01-13,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,1st Round,3.0,Klizan M.,Troicki V.,34.0,94.0,1094.0,558.0,2.0,1.72,2.19,1.75,2.19,1.94,1.97,1.8,0
110,2015-01-14,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3.0,Mannarino A.,Falla A.,44.0,113.0,898.0,496.0,1.25,3.75,1.28,4.14,1.36,4.14,1.3,3.44,1
111,2015-01-14,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3.0,Pouille L.,Venus M.,133.0,405.0,391.0,101.0,1.3,3.4,1.38,3.35,1.38,3.4,1.34,3.24,1
112,2015-01-14,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3.0,Ramos-Vinolas A.,Lu Y.H.,62.0,38.0,761.0,993.0,2.75,1.4,3.11,1.42,3.11,1.51,2.75,1.43,1
113,2015-01-14,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3.0,Gulbis E.,Vesely J.,13.0,65.0,2455.0,741.0,1.57,2.25,1.78,2.16,1.78,2.38,1.65,2.19,0
114,2015-01-14,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,2nd Round,3.0,Young D.,Schwartzman D.,54.0,60.0,796.0,775.0,1.33,3.25,1.38,3.41,1.38,3.41,1.34,3.18,1
115,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Pospisil V.,Benneteau J.,56.0,25.0,785.0,1365.0,1.5,2.5,1.57,2.57,1.57,2.7,1.5,2.54,0
116,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Goffin D.,Bolelli S.,22.0,52.0,1599.0,810.0,1.28,3.5,1.36,3.44,1.4,3.5,1.34,3.17,0
117,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Fognini F.,Del Potro J.M.,19.0,135.0,1790.0,385.0,3.25,1.33,3.31,1.38,3.31,1.38,3.09,1.35,0
118,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Kukushkin M.,Cuevas P.,69.0,29.0,705.0,1222.0,1.53,2.37,1.6,2.53,1.65,2.53,1.57,2.34,1
119,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Janowicz J.,Mayer L.,43.0,28.0,915.0,1299.0,2.1,1.66,2.16,1.78,2.16,2.0,2.01,1.77,0
120,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Chardy J.,Muller G.,31.0,46.0,1195.0,855.0,1.4,2.75,1.47,2.89,1.48,2.9,1.43,2.75,0
121,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Kohlschreiber P.,Tomic B.,24.0,53.0,1415.0,797.0,2.37,1.53,2.61,1.56,2.75,1.59,2.46,1.53,0
122,2015-01-14,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,2nd Round,3.0,Troicki V.,Andujar P.,94.0,41.0,558.0,950.0,1.4,2.75,1.46,2.95,1.46,3.25,1.38,2.94,1
123,2015-01-15,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3.0,Anderson K.,Johnson S.,16.0,37.0,2080.0,999.0,1.53,2.37,1.65,2.43,1.65,2.45,1.59,2.3,1
124,2015-01-15,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3.0,Pouille L.,Ramos-Vinolas A.,133.0,62.0,391.0,761.0,2.1,1.66,2.27,1.72,2.35,2.63,2.11,1.71,1
125,2015-01-15,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,Quarterfinals,3.0,Vesely J.,Young D.,65.0,54.0,741.0,796.0,1.61,2.2,1.79,2.16,1.79,2.25,1.69,2.13,1
126,2015-01-15,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3.0,Kukushkin M.,Del Potro J.M.,69.0,135.0,705.0,385.0,2.62,1.44,2.64,1.56,2.75,1.56,2.57,1.48,1
127,2015-01-15,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3.0,Mayer L.,Benneteau J.,28.0,25.0,1299.0,1365.0,2.0,1.72,2.2,1.77,2.25,1.85,2.05,1.74,1
128,2015-01-15,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3.0,Muller G.,Tomic B.,46.0,53.0,855.0,797.0,3.4,1.3,3.57,1.35,3.65,1.36,3.31,1.32,1
129,2015-01-15,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,Quarterfinals,3.0,Bolelli S.,Troicki V.,52.0,94.0,810.0,558.0,1.9,1.8,1.98,1.94,2.03,1.94,1.91,1.85,0
130,2015-01-16,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,Semifinals,3.0,Mannarino A.,Pouille L.,44.0,133.0,898.0,391.0,1.3,3.5,1.32,3.85,1.35,3.85,1.31,3.36,1
131,2015-01-16,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,Semifinals,3.0,Anderson K.,Vesely J.,16.0,65.0,2080.0,741.0,1.57,2.37,1.65,2.41,1.65,2.5,1.59,2.32,0
132,2015-01-16,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,Semifinals,3.0,Mayer L.,Kukushkin M.,28.0,69.0,1299.0,705.0,1.8,2.0,1.91,2.02,1.93,2.05,1.85,1.93,0
133,2015-01-16,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,Semifinals,3.0,Troicki V.,Muller G.,94.0,46.0,558.0,855.0,1.8,2.0,1.81,2.14,1.91,2.2,1.79,1.99,1
134,2015-01-17,2015,4,Auckland,Heineken Open,ATP250,Outdoor,Hard,The Final,3.0,Mannarino A.,Vesely J.,44.0,65.0,898.0,741.0,2.0,1.8,1.96,1.96,2.4,1.96,2.1,1.72,0
135,2015-01-17,2015,5,Sydney,Apia International,ATP250,Outdoor,Hard,The Final,3.0,Troicki V.,Kukushkin M.,94.0,69.0,558.0,705.0,1.9,1.9,2.04,1.88,2.1,2.05,1.89,1.89,1
136,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Schwartzman D.,Anderson K.,59.0,15.0,789.0,2125.0,7.0,1.1,7.64,1.13,7.64,1.15,6.33,1.11,0
137,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Baghdatis M.,Gabashvili T.,78.0,67.0,658.0,730.0,1.5,2.5,1.56,2.59,1.56,2.7,1.52,2.48,1
138,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Sijsling I.,Berankis R.,84.0,85.0,619.0,615.0,2.75,1.4,2.47,1.61,2.75,1.61,2.49,1.52,0
139,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Berdych T.,Falla A.,7.0,101.0,4660.0,547.0,1.02,17.0,1.03,20.0,1.03,21.0,1.02,14.92,1
140,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Bolelli S.,Monaco J.,48.0,63.0,864.0,770.0,1.57,2.25,1.69,2.3,1.69,2.55,1.57,2.35,1
141,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Chardy J.,Coric B.,31.0,91.0,1195.0,577.0,1.36,3.0,1.48,2.86,1.48,3.1,1.4,2.87,1
142,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Brown D.,Dimitrov G.,90.0,11.0,584.0,3645.0,8.0,1.08,8.6,1.1,8.6,1.13,7.36,1.09,0
143,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Kavcic B.,Duckworth J.,102.0,120.0,545.0,468.0,1.53,2.37,1.65,2.4,1.7,2.51,1.58,2.35,0
144,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Federer R.,Lu Y.H.,2.0,47.0,9875.0,888.0,1.02,17.0,1.03,20.0,1.03,21.0,1.02,14.85,1
145,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Gasquet R.,Berlocq C.,28.0,70.0,1350.0,700.0,1.08,8.0,1.08,10.15,1.11,10.15,1.08,7.51,1
146,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Goffin D.,Russell M.,22.0,156.0,1669.0,325.0,1.12,6.0,1.11,8.04,1.15,8.04,1.11,6.41,1
147,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Krajinovic F.,Groth S.,97.0,82.0,558.0,625.0,3.4,1.3,3.14,1.42,3.4,1.42,3.14,1.35,0
148,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Jaziri M.,Kukushkin M.,75.0,51.0,676.0,847.0,2.75,1.4,2.88,1.48,3.0,1.5,2.71,1.44,1
149,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Karlovic I.,Bemelmans R.,27.0,173.0,1365.0,293.0,1.22,4.0,1.28,4.14,1.32,4.2,1.26,3.77,1
150,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Ito T.,Klizan M.,89.0,34.0,588.0,1133.0,3.25,1.33,3.39,1.38,3.55,1.38,3.33,1.31,0
151,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Mathieu P.H.,Kohlschreiber P.,93.0,24.0,570.0,1415.0,4.5,1.18,4.46,1.25,4.7,1.25,4.32,1.21,0
152,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Kokkinakis T.,Gulbis E.,147.0,13.0,361.0,2455.0,2.37,1.53,2.4,1.65,2.5,1.65,2.34,1.58,1
153,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Delbonis F.,Kyrgios N.,62.0,53.0,775.0,830.0,5.0,1.16,5.24,1.2,5.5,1.2,4.89,1.17,0
154,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Lacko L.,Gonzalez M.,99.0,98.0,553.0,554.0,1.33,3.25,1.35,3.5,1.4,3.5,1.35,3.14,1
155,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Kudryavtsev A.,Matosevic M.,127.0,81.0,439.0,628.0,3.0,1.36,3.69,1.33,3.69,1.4,3.18,1.34,0
156,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Mayer L.,Millman J.,26.0,151.0,1389.0,348.0,1.57,2.25,1.68,2.33,1.68,2.35,1.64,2.23,1
157,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Estrella Burgos V.,Melzer J.,77.0,108.0,659.0,514.0,2.75,1.4,3.14,1.42,3.14,1.54,2.78,1.42,0
158,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Bhambri Y.,Murray A.,317.0,6.0,151.0,4675.0,23.0,1.01,22.73,1.02,31.0,1.03,16.81,1.02,0
159,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Youzhny M.,Nadal R.,49.0,3.0,850.0,6585.0,5.5,1.14,6.27,1.16,6.27,1.18,5.41,1.14,0
160,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Rosol L.,De Schepper K.,30.0,94.0,1210.0,565.0,1.57,2.25,1.68,2.34,1.73,2.4,1.65,2.2,1
161,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Struff J.L.,Sela D.,57.0,106.0,801.0,520.0,1.4,2.75,1.55,2.64,1.55,2.79,1.47,2.63,0
162,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Seppi A.,Istomin D.,46.0,50.0,915.0,850.0,1.53,2.37,1.75,2.2,1.75,2.5,1.62,2.26,1
163,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Smyczek T.,Saville L.,112.0,164.0,502.0,313.0,1.3,3.4,1.3,3.89,1.44,3.89,1.32,3.3,1
164,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Thompson J.,Sousa J.,274.0,55.0,182.0,822.0,2.25,1.57,2.38,1.65,2.38,1.7,2.24,1.63,0
165,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Tomic B.,Kamke T.,66.0,95.0,737.0,560.0,1.1,7.0,1.14,6.9,1.14,8.0,1.1,6.7,1
166,2015-01-19,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Vesely J.,Troicki V.,39.0,54.0,985.0,826.0,2.1,1.66,2.14,1.79,2.25,1.79,2.1,1.71,0
167,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Cuevas P.,Bachinger M.,29.0,142.0,1227.0,378.0,1.72,2.0,2.13,1.8,2.13,2.21,1.78,2.02,0
168,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Bautista R.,Thiem D.,16.0,40.0,2110.0,977.0,1.4,2.75,1.48,2.86,1.51,3.0,1.43,2.75,1
169,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Benneteau J.,Becker B.,25.0,41.0,1390.0,973.0,1.36,3.0,1.43,3.1,1.43,3.31,1.36,3.07,0
170,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Copil M.,Andujar P.,194.0,43.0,254.0,950.0,2.25,1.57,2.1,1.81,2.3,1.81,2.09,1.72,1
171,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Bedene A.,Djokovic N.,116.0,1.0,487.0,11405.0,26.0,1.01,28.27,1.01,42.25,1.02,21.16,1.01,0
172,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Dodig I.,Souza J.,86.0,115.0,610.0,488.0,1.22,4.0,1.24,4.65,1.26,4.65,1.22,4.11,1
173,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Bellucci T.,Ferrer D.,65.0,10.0,753.0,4145.0,11.0,1.05,11.45,1.06,11.5,1.07,9.55,1.05,0
174,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Giraldo S.,Hernych J.,32.0,201.0,1175.0,244.0,1.61,2.2,1.7,2.3,1.73,2.33,1.65,2.2,1
175,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Gonzalez A.,Fognini F.,107.0,18.0,519.0,1790.0,3.0,1.36,3.25,1.4,3.4,1.4,3.16,1.35,1
176,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Granollers M.,Robert S.,58.0,132.0,790.0,421.0,2.1,1.66,2.35,1.67,2.35,1.75,2.18,1.66,1
177,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Lokoli L.,Haider-Maurer A.,259.0,79.0,191.0,651.0,2.5,1.5,2.78,1.51,2.79,1.53,2.59,1.48,0
178,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Zhang Z.,Hewitt L.,187.0,87.0,271.0,595.0,3.75,1.25,3.72,1.32,3.75,1.34,3.46,1.3,0
179,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Wang J.,Isner J.,118.0,21.0,485.0,1685.0,5.0,1.16,4.64,1.24,5.5,1.24,4.68,1.18,0
180,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Moriya H.,Janowicz J.,146.0,44.0,366.0,925.0,8.0,1.08,8.04,1.11,8.07,1.13,6.64,1.1,0
181,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Edmund K.,Johnson S.,192.0,38.0,260.0,993.0,5.0,1.16,5.12,1.21,5.14,1.29,4.48,1.2,0
182,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Ramos-Vinolas A.,Kuznetsov An.,61.0,88.0,780.0,595.0,2.37,1.53,2.36,1.67,2.5,1.67,2.3,1.6,0
183,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Lopez F.,Kudla D.,14.0,123.0,2130.0,452.0,1.22,4.0,1.3,3.89,1.33,4.08,1.27,3.67,1
184,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Dolgopolov O.,Lorenzi P.,23.0,64.0,1455.0,759.0,2.1,1.66,,,2.1,1.66,2.1,1.66,0
185,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Rola B.,Mannarino A.,80.0,36.0,632.0,1043.0,4.0,1.22,4.22,1.27,4.22,1.3,3.82,1.25,0
186,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Monfils G.,Pouille L.,19.0,117.0,1770.0,486.0,1.18,4.5,1.22,4.85,1.24,4.85,1.21,4.37,1
187,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Muller G.,Carreno-Busta P.,42.0,52.0,964.0,841.0,1.4,2.75,1.68,2.34,1.68,2.79,1.5,2.53,1
188,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Golubev A.,Nieminen J.,73.0,72.0,691.0,693.0,2.37,1.53,2.4,1.65,2.65,1.66,2.38,1.57,0
189,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Nishikori K.,Almagro N.,5.0,69.0,5025.0,700.0,1.07,9.0,1.09,9.42,1.12,9.5,1.08,7.57,1
190,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Querrey S.,Pospisil V.,35.0,60.0,1090.0,785.0,2.0,1.72,2.11,1.81,2.2,1.81,2.05,1.75,0
191,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Raonic M.,Marchenko I.,8.0,144.0,4575.0,375.0,1.05,11.0,1.05,14.0,1.08,14.05,1.05,10.36,1
192,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Simon G.,Haase R.,20.0,83.0,1730.0,620.0,1.16,5.0,1.2,5.31,1.22,5.31,1.18,4.63,1
193,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Ymer E.,Soeda G.,212.0,92.0,230.0,571.0,1.8,1.9,1.97,1.93,2.0,1.95,1.89,1.87,0
194,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Stakhovsky S.,Lajovic D.,71.0,68.0,699.0,711.0,1.5,2.5,1.54,2.66,1.56,2.66,1.52,2.49,1
195,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Verdasco F.,Ward J.,33.0,103.0,1135.0,539.0,1.18,4.5,1.24,4.65,1.27,4.8,1.2,4.4,1
196,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Ilhan M.,Wawrinka S.,100.0,4.0,553.0,5370.0,19.0,1.02,22.91,1.02,22.91,1.04,14.91,1.02,0
197,2015-01-20,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,1st Round,5.0,Puetz T.,Young D.,183.0,56.0,275.0,809.0,3.4,1.3,3.48,1.36,3.53,1.44,3.19,1.34,0
198,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Anderson K.,Berankis R.,15.0,85.0,2125.0,615.0,1.3,3.4,1.34,3.56,1.35,3.6,1.31,3.39,1
199,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Baghdatis M.,Goffin D.,78.0,22.0,658.0,1669.0,3.0,1.36,3.12,1.42,3.12,1.42,2.99,1.38,1
200,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Melzer J.,Berdych T.,108.0,7.0,514.0,4660.0,13.0,1.04,13.0,1.05,13.5,1.07,10.33,1.05,0
201,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Lacko L.,Dimitrov G.,99.0,11.0,553.0,3645.0,10.0,1.06,10.15,1.08,10.15,1.08,8.96,1.06,0
202,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Bolelli S.,Federer R.,48.0,2.0,864.0,9875.0,17.0,1.02,18.0,1.03,24.0,1.03,14.29,1.02,0
203,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Gasquet R.,Duckworth J.,28.0,120.0,1350.0,468.0,1.07,9.0,1.13,7.04,1.13,9.35,1.09,7.25,1
204,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Groth S.,Kokkinakis T.,82.0,147.0,625.0,361.0,1.61,2.2,1.72,2.25,1.75,2.33,1.66,2.19,1
205,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Jaziri M.,Roger-Vasselin E.,75.0,119.0,676.0,470.0,2.5,1.5,2.66,1.54,2.66,1.55,2.55,1.5,1
206,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Kyrgios N.,Karlovic I.,53.0,27.0,830.0,1365.0,2.2,1.61,2.29,1.7,2.41,1.71,2.25,1.62,1
207,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Matosevic M.,Murray A.,81.0,6.0,628.0,4675.0,15.0,1.03,18.0,1.03,18.0,1.05,12.97,1.03,0
208,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Nadal R.,Smyczek T.,3.0,112.0,6585.0,502.0,1.02,17.0,1.03,20.0,1.04,20.0,1.02,13.89,1
209,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Rosol L.,Sela D.,30.0,106.0,1210.0,520.0,2.0,1.72,2.02,1.88,2.02,2.1,1.9,1.87,0
210,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Chardy J.,Seppi A.,31.0,46.0,1195.0,915.0,1.44,2.62,1.57,2.58,1.57,2.8,1.49,2.59,0
211,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Kohlschreiber P.,Tomic B.,24.0,66.0,1415.0,737.0,2.1,1.66,2.3,1.69,2.3,1.75,2.12,1.7,0
212,2015-01-21,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Troicki V.,Mayer L.,54.0,26.0,826.0,1389.0,1.66,2.1,1.8,2.13,1.8,2.42,1.64,2.23,1
213,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Hewitt L.,Becker B.,87.0,41.0,595.0,973.0,2.0,1.72,2.02,1.88,2.1,1.91,1.99,1.8,0
214,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Kuznetsov An.,Djokovic N.,88.0,1.0,595.0,11405.0,26.0,1.01,23.22,1.01,43.0,1.02,20.17,1.01,0
215,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Stakhovsky S.,Ferrer D.,71.0,10.0,699.0,4145.0,13.0,1.04,14.0,1.05,14.0,1.07,10.71,1.05,0
216,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Garcia-Lopez G.,Gonzalez A.,37.0,107.0,1020.0,519.0,1.4,2.75,1.41,3.17,1.44,3.17,1.39,2.95,1
217,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Isner J.,Haider-Maurer A.,21.0,79.0,1685.0,651.0,1.12,5.5,1.16,6.08,1.18,6.95,1.13,5.87,1
218,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Monfils G.,Janowicz J.,19.0,44.0,1770.0,925.0,1.33,3.25,1.4,3.22,1.4,3.3,1.36,3.1,0
219,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Johnson S.,Giraldo S.,38.0,32.0,993.0,1175.0,1.44,2.62,1.53,2.71,1.54,2.75,1.48,2.6,1
220,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Muller G.,Bautista R.,42.0,16.0,964.0,2110.0,2.62,1.44,2.86,1.48,2.86,1.5,2.69,1.45,1
221,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Nieminen J.,Bachinger M.,72.0,142.0,693.0,378.0,2.0,1.72,2.05,1.86,2.09,2.0,1.95,1.82,1
222,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Dodig I.,Nishikori K.,86.0,5.0,610.0,5025.0,10.0,1.06,12.26,1.06,12.26,1.08,9.53,1.06,0
223,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Lorenzi P.,Pospisil V.,64.0,60.0,759.0,785.0,5.0,1.16,4.69,1.23,5.2,1.23,4.78,1.18,0
224,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Raonic M.,Young D.,8.0,56.0,4575.0,809.0,1.05,11.0,1.08,10.25,1.09,11.0,1.06,8.96,1
225,2015-01-22,2015,6,Melbourne,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,5.0,Granollers M.,Simon G.,58.0,20.0,790.0,1730.0,3.4,1.3,3.73,1.32,3.75,1.36,3.41,1.3,0
